name,year,title,link
naacl,2021,Event Time Extraction and Propagation via Graph Attention Networks.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Probing Word Translations in the Transformer and Trading Decoder for Encoder Layers.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Mediators in Determining what Processing BERT Performs First.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Automatic Generation of Contrast Sets from Scene Graphs: Probing the Compositional Consistency of GQA.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Multilingual Language Models Predict Human Reading Behavior.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Do Syntactic Probes Probe Syntax? Experiments with Jabberwocky Probing.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,A Non-Linear Structural Probe.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Concealed Data Poisoning Attacks on NLP Models.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,"Backtranslation Feedback Improves User Confidence in MT, Not Quality.",https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Data Filtering using Cross-Lingual Word Embeddings.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Improving the Lexical Ability of Pretrained Language Models for Unsupervised Neural Machine Translation.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Neural Machine Translation without Embeddings.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Counterfactual Data Augmentation for Neural Machine Translation.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Cultural and Geographical Influences on Image Translatability of Words across Languages.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Multilingual BERT Post-Pretraining Alignment.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,A Million Tweets Are Worth a Few Points: Tuning Transformers for Customer Service Tasks.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Paragraph-level Rationale Extraction through Regularization: A case study on European Court of Human Rights Cases.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Answering Product-Questions by Utilizing Questions from Other Contextually Similar Products.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,EnSidNet: Enhanced Hybrid Siamese-Deep Network for grouping clinical trials into drug-development pathways.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,DATE: Detecting Anomalies in Text via Self-Supervision of Transformers.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,A Simple Approach for Handling Out-of-Vocabulary Identifiers in Deep Learning for Source Code.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Fast and Scalable Dialogue State Tracking with Explicit Modular Decomposition.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Augmented SBERT: Data Augmentation Method for Improving Bi-Encoders for Pairwise Sentence Scoring Tasks.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,SmBoP: Semi-autoregressive Bottom-up Semantic Parsing.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,SGL: Speaking the Graph Languages of Semantic Parsing via Multilingual Translation.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Unifying Cross-Lingual Semantic Role Labeling with Heterogeneous Linguistic Resources.,https://dblp.org/db/conf/naacl/naacl2021.html
